"rank","customer_name","total_revenue"
"5958","Customer 1101","71229.52"
"5959","Customer 4169","71226.00"
"5960","Customer 8025","71214.28"
"5961","Customer 6800","71214.12"
"5962","Customer 4693","71203.42"
"5963","Customer 731","71201.13"
"5964","Customer 3101","71197.73"
"5965","Customer 685","71180.42"
"5966","Customer 4798","71179.99"
"5967","Customer 3126","71176.04"
"5968","Customer 4099","71164.49"
"5969","Customer 727","71161.79"
"5970","Customer 142","71158.92"
"5971","Customer 8825","71149.51"
"5972","Customer 2043","71147.92"
"5973","Customer 3678","71145.69"
"5974","Customer 5039","71135.46"
"5975","Customer 8302","71129.33"
"5976","Customer 2368","71116.57"
"5977","Customer 4279","71110.21"
"5978","Customer 9932","71101.50"
"5979","Customer 5877","71101.11"
"5980","Customer 7158","71098.34"
"5981","Customer 7742","71058.00"
"5982","Customer 2255","71049.36"
"5983","Customer 1453","71039.88"
"5984","Customer 7863","71036.18"
"5985","Customer 5441","71036.05"
"5986","Customer 5753","71033.86"
"5987","Customer 7480","71031.61"
"5988","Customer 6766","71019.70"
"5989","Customer 30","71014.23"
"5990","Customer 1515","71013.66"
"5991","Customer 1988","71009.32"
"5992","Customer 6678","70984.37"
"5993","Customer 2998","70967.19"
"5994","Customer 6885","70961.75"
"5995","Customer 3517","70953.31"
"5996","Customer 8097","70952.59"
"5997","Customer 370","70944.08"
"5998","Customer 2013","70936.72"
"5999","Customer 7691","70934.23"
"6000","Customer 5847","70933.53"
"6001","Customer 1611","70928.83"
"6002","Customer 3222","70928.76"
"6003","Customer 9119","70928.37"
"6004","Customer 7612","70917.29"
"6005","Customer 2627","70915.66"
"6006","Customer 7444","70911.77"
"6007","Customer 3800","70910.36"
"6008","Customer 2992","70891.25"
"6009","Customer 9396","70890.48"
"6010","Customer 1859","70873.67"
"6011","Customer 6036","70870.01"
"6012","Customer 4453","70864.71"
"6013","Customer 9330","70856.29"
"6014","Customer 180","70856.02"
"6015","Customer 6734","70850.66"
"6016","Customer 6810","70838.19"
"6017","Customer 2777","70832.80"
"6018","Customer 4071","70815.67"
"6019","Customer 5060","70798.74"
"6020","Customer 373","70788.63"
"6021","Customer 8368","70773.83"
"6022","Customer 3897","70768.81"
"6023","Customer 8954","70763.20"
"6024","Customer 5561","70762.12"
"6025","Customer 827","70756.51"
"6026","Customer 6089","70756.31"
"6027","Customer 4666","70750.70"
"6028","Customer 1757","70747.98"
"6029","Customer 600","70736.81"
"6030","Customer 7588","70735.48"
"6031","Customer 9326","70732.41"
"6032","Customer 9863","70729.02"
"6033","Customer 632","70724.31"
"6034","Customer 5767","70723.13"
"6035","Customer 4688","70719.24"
"6036","Customer 5013","70715.40"
"6037","Customer 3502","70711.19"
"6038","Customer 9221","70696.91"
"6039","Customer 9630","70695.12"
"6040","Customer 1650","70682.60"
"6041","Customer 9190","70664.98"
"6042","Customer 755","70658.18"
"6043","Customer 9518","70648.31"
"6044","Customer 7587","70639.51"
"6045","Customer 9556","70630.72"
"6046","Customer 2687","70627.85"
"6047","Customer 5921","70609.62"
"6048","Customer 8816","70606.48"
"6049","Customer 3395","70606.44"
"6050","Customer 3212","70604.54"
"6051","Customer 3193","70587.93"
"6052","Customer 586","70579.48"
"6053","Customer 359","70569.96"
"6054","Customer 1058","70567.32"
"6055","Customer 3686","70562.47"
"6056","Customer 5976","70547.73"
"6057","Customer 6072","70544.30"
"6058","Customer 7334","70515.18"
"6059","Customer 3393","70479.40"
"6060","Customer 9510","70465.25"
"6061","Customer 8468","70464.57"
"6062","Customer 7069","70462.74"
"6063","Customer 8709","70453.81"
"6064","Customer 301","70449.34"
"6065","Customer 1449","70444.66"
"6066","Customer 6756","70438.39"
"6067","Customer 8439","70429.10"
"6068","Customer 9632","70423.89"
"6069","Customer 2082","70421.64"
"6070","Customer 1685","70399.97"
"6071","Customer 7609","70397.17"
"6072","Customer 3438","70394.24"
"6073","Customer 4649","70389.16"
"6074","Customer 2857","70378.18"
"6075","Customer 2558","70369.21"
"6076","Customer 487","70363.41"
"6077","Customer 6902","70347.76"
"6078","Customer 3645","70343.59"
"6079","Customer 1263","70341.68"
"6080","Customer 9050","70322.85"
"6081","Customer 9579","70322.84"
"6082","Customer 2591","70322.54"
"6083","Customer 2292","70307.56"
"6084","Customer 3627","70306.64"
"6085","Customer 7670","70302.89"
"6086","Customer 2757","70301.86"
"6087","Customer 1640","70299.95"
"6088","Customer 9712","70293.47"
"6089","Customer 9847","70281.37"
"6090","Customer 3761","70279.88"
"6091","Customer 9491","70272.01"
"6092","Customer 8770","70271.08"
"6093","Customer 913","70262.12"
"6094","Customer 2363","70261.52"
"6095","Customer 2214","70259.95"
"6096","Customer 6690","70253.98"
"6097","Customer 7734","70251.72"
"6098","Customer 2054","70251.08"
"6099","Customer 3816","70245.75"
"6100","Customer 9007","70244.68"
"6101","Customer 8407","70236.27"
"6102","Customer 6165","70232.77"
"6103","Customer 3488","70232.56"
"6104","Customer 9756","70231.26"
"6105","Customer 7573","70203.96"
"6106","Customer 2704","70196.33"
"6107","Customer 6551","70186.37"
"6108","Customer 4900","70180.93"
"6109","Customer 9704","70156.20"
"6110","Customer 6286","70133.44"
"6111","Customer 3141","70129.27"
"6112","Customer 3273","70123.79"
"6113","Customer 5869","70105.91"
"6114","Customer 3514","70100.05"
"6115","Customer 7194","70086.97"
"6116","Customer 3077","70078.42"
"6117","Customer 267","70063.16"
"6118","Customer 4587","70058.56"
"6119","Customer 5290","70048.21"
"6120","Customer 2572","70041.47"
"6121","Customer 774","70022.24"
"6122","Customer 7685","70020.63"
"6123","Customer 1262","70020.33"
"6124","Customer 7368","70019.40"
"6125","Customer 9832","70002.97"
"6126","Customer 7216","69994.35"
"6127","Customer 879","69989.32"
"6128","Customer 2100","69986.12"
"6129","Customer 3215","69982.39"
"6130","Customer 2156","69974.15"
"6131","Customer 2324","69958.97"
"6132","Customer 5452","69949.42"
"6133","Customer 7112","69945.12"
"6134","Customer 4303","69938.29"
"6135","Customer 2205","69935.14"
"6136","Customer 205","69897.68"
"6137","Customer 7128","69885.28"
"6138","Customer 3520","69882.54"
"6139","Customer 724","69874.26"
"6140","Customer 1284","69867.75"
"6141","Customer 8742","69860.64"
"6142","Customer 706","69853.57"
"6143","Customer 9251","69852.07"
"6144","Customer 5886","69838.97"
"6145","Customer 1232","69836.45"
"6146","Customer 210","69821.69"
"6147","Customer 8878","69820.88"
"6148","Customer 6335","69820.30"
"6149","Customer 7344","69804.81"
"6150","Customer 1079","69796.48"
"6151","Customer 1677","69795.36"
"6152","Customer 8134","69768.39"
"6153","Customer 1812","69756.96"
"6154","Customer 9079","69728.29"
"6155","Customer 8136","69722.92"
"6156","Customer 3349","69716.13"
"6157","Customer 9392","69703.01"
"6158","Customer 5103","69700.37"
"6159","Customer 1978","69695.27"
"6160","Customer 6169","69693.53"
"6161","Customer 8374","69691.95"
"6162","Customer 439","69679.18"
"6163","Customer 9036","69677.71"
"6164","Customer 3492","69676.40"
"6165","Customer 4764","69657.66"
"6166","Customer 477","69652.43"
"6167","Customer 2432","69648.98"
"6168","Customer 1217","69635.23"
"6169","Customer 49","69633.35"
"6170","Customer 3519","69632.04"
"6171","Customer 5138","69626.88"
"6172","Customer 9792","69620.67"
"6173","Customer 5859","69619.73"
"6174","Customer 8586","69618.19"
"6175","Customer 108","69616.22"
"6176","Customer 1407","69587.56"
"6177","Customer 5471","69587.47"
"6178","Customer 1633","69569.62"
"6179","Customer 6270","69566.43"
"6180","Customer 5437","69564.70"
"6181","Customer 3691","69563.81"
"6182","Customer 8373","69553.51"
"6183","Customer 9272","69550.47"
"6184","Customer 6246","69548.28"
"6185","Customer 176","69547.10"
"6186","Customer 8647","69541.99"
"6187","Customer 1606","69539.52"
"6188","Customer 3680","69530.18"
"6189","Customer 4936","69529.09"
"6190","Customer 5196","69516.44"
"6191","Customer 1013","69512.37"
"6192","Customer 7401","69508.35"
"6193","Customer 6455","69507.93"
"6194","Customer 1087","69505.50"
"6195","Customer 9572","69504.85"
"6196","Customer 6900","69504.78"
"6197","Customer 4957","69496.56"
"6198","Customer 583","69457.54"
"6199","Customer 3010","69450.40"
"6200","Customer 6451","69443.22"
"6201","Customer 9335","69433.54"
"6202","Customer 2427","69425.78"
"6203","Customer 1769","69418.07"
"6204","Customer 9243","69412.08"
"6205","Customer 5450","69406.48"
"6206","Customer 8482","69390.41"
"6207","Customer 5856","69389.82"
"6208","Customer 886","69384.64"
"6209","Customer 1266","69378.27"
"6210","Customer 9857","69373.85"
"6211","Customer 954","69363.99"
"6212","Customer 4682","69362.27"
"6213","Customer 7392","69356.31"
"6214","Customer 6557","69354.79"
"6215","Customer 8763","69350.94"
"6216","Customer 1099","69350.46"
"6217","Customer 810","69350.31"
"6218","Customer 1113","69345.93"
"6219","Customer 3853","69343.60"
"6220","Customer 8284","69340.29"
"6221","Customer 9858","69319.21"
"6222","Customer 7852","69315.26"
"6223","Customer 7320","69315.03"
"6224","Customer 7850","69272.66"
"6225","Customer 7870","69270.27"
"6226","Customer 4086","69269.43"
"6227","Customer 8627","69265.59"
"6228","Customer 3920","69264.68"
"6229","Customer 2221","69263.81"
"6230","Customer 9993","69262.10"
"6231","Customer 4374","69247.52"
"6232","Customer 5251","69207.59"
"6233","Customer 890","69206.33"
"6234","Customer 3534","69185.11"
"6235","Customer 7716","69184.23"
"6236","Customer 9163","69183.93"
"6237","Customer 9150","69176.33"
"6238","Customer 8163","69173.88"
"6239","Customer 8443","69164.51"
"6240","Customer 938","69144.65"
"6241","Customer 9536","69137.80"
"6242","Customer 5119","69136.19"
"6243","Customer 5257","69133.65"
"6244","Customer 8875","69125.00"
"6245","Customer 5275","69118.83"
"6246","Customer 9288","69104.24"
"6247","Customer 1533","69102.01"
"6248","Customer 9034","69100.75"
"6249","Customer 8756","69098.80"
"6250","Customer 5096","69084.92"
"6251","Customer 2865","69073.92"
"6252","Customer 6966","69067.57"
"6253","Customer 1198","69065.27"
"6254","Customer 1207","69053.96"
"6255","Customer 7330","69051.79"
"6256","Customer 7667","69043.43"
"6257","Customer 8197","69042.73"
"6258","Customer 3840","69040.03"
"6259","Customer 492","69025.01"
"6260","Customer 8715","69020.77"
"6261","Customer 2990","69018.80"
"6262","Customer 3558","69017.28"
"6263","Customer 8686","69009.40"
"6264","Customer 4370","69008.86"
"6265","Customer 9946","69006.14"
"6266","Customer 6101","69004.83"
"6267","Customer 4963","69000.66"
"6268","Customer 5333","68987.17"
"6269","Customer 1531","68958.15"
"6270","Customer 5324","68951.60"
"6271","Customer 5497","68951.58"
"6272","Customer 8707","68949.51"
"6273","Customer 3232","68948.16"
"6274","Customer 6480","68947.02"
"6275","Customer 7743","68941.46"
"6276","Customer 1973","68932.53"
"6277","Customer 3851","68928.15"
"6278","Customer 5516","68920.60"
"6279","Customer 6397","68912.96"
"6280","Customer 8945","68900.66"
"6281","Customer 8422","68900.25"
"6282","Customer 7142","68882.68"
"6283","Customer 6563","68879.88"
"6284","Customer 7973","68866.03"
"6285","Customer 8265","68852.26"
"6286","Customer 7011","68842.57"
"6287","Customer 1042","68839.64"
"6288","Customer 8732","68836.28"
"6289","Customer 3055","68836.17"
"6290","Customer 1330","68825.18"
"6291","Customer 9994","68823.82"
"6292","Customer 3646","68820.02"
"6293","Customer 8639","68817.02"
"6294","Customer 8430","68796.15"
"6295","Customer 2583","68767.99"
"6296","Customer 1678","68755.46"
"6297","Customer 8131","68751.57"
"6298","Customer 9318","68751.29"
"6299","Customer 3067","68749.21"
"6300","Customer 907","68746.18"
"6301","Customer 6218","68734.73"
"6302","Customer 9430","68733.28"
"6303","Customer 1488","68721.07"
"6304","Customer 3387","68718.64"
"6305","Customer 4027","68717.90"
"6306","Customer 4565","68713.74"
"6307","Customer 9174","68713.36"
"6308","Customer 804","68712.40"
"6309","Customer 7503","68692.03"
"6310","Customer 8791","68683.77"
"6311","Customer 7070","68666.64"
"6312","Customer 8951","68661.11"
"6313","Customer 5707","68639.34"
"6314","Customer 5883","68617.98"
"6315","Customer 9040","68612.15"
"6316","Customer 670","68609.91"
"6317","Customer 5939","68583.43"
"6318","Customer 4904","68580.01"
"6319","Customer 141","68569.07"
"6320","Customer 5997","68568.99"
"6321","Customer 9450","68560.69"
"6322","Customer 1404","68550.11"
"6323","Customer 3005","68529.97"
"6324","Customer 3583","68513.83"
"6325","Customer 1544","68505.14"
"6326","Customer 8752","68499.21"
"6327","Customer 8316","68485.40"
"6328","Customer 9433","68485.34"
"6329","Customer 6135","68483.27"
"6330","Customer 9884","68471.58"
"6331","Customer 3900","68469.08"
"6332","Customer 8490","68459.97"
"6333","Customer 3888","68454.68"
"6334","Customer 1158","68447.19"
"6335","Customer 4848","68442.78"
"6336","Customer 1346","68420.66"
"6337","Customer 6259","68416.92"
"6338","Customer 3124","68414.68"
"6339","Customer 9022","68403.00"
"6340","Customer 6863","68392.84"
"6341","Customer 6209","68390.98"
"6342","Customer 5623","68388.69"
"6343","Customer 5860","68387.46"
"6344","Customer 6484","68379.11"
"6345","Customer 8157","68378.30"
"6346","Customer 3938","68357.21"
"6347","Customer 218","68347.46"
"6348","Customer 7303","68346.03"
"6349","Customer 3675","68313.35"
"6350","Customer 4226","68311.56"
"6351","Customer 6743","68310.26"
"6352","Customer 6266","68309.88"
"6353","Customer 9670","68295.83"
"6354","Customer 7705","68291.25"
"6355","Customer 5141","68290.77"
"6356","Customer 3830","68277.07"
"6357","Customer 7348","68264.08"
"6358","Customer 8045","68259.61"
"6359","Customer 4423","68256.44"
"6360","Customer 3704","68252.80"
"6361","Customer 7443","68252.43"
"6362","Customer 2289","68243.36"
"6363","Customer 566","68239.76"
"6364","Customer 5407","68237.29"
"6365","Customer 2506","68233.63"
"6366","Customer 9069","68222.42"
"6367","Customer 2991","68220.91"
"6368","Customer 6047","68216.08"
"6369","Customer 7295","68213.83"
"6370","Customer 7764","68211.15"
"6371","Customer 5180","68202.16"
"6372","Customer 469","68194.85"
"6373","Customer 2391","68187.77"
"6374","Customer 7858","68180.84"
"6375","Customer 5599","68174.41"
"6376","Customer 9606","68169.41"
"6377","Customer 3333","68167.50"
"6378","Customer 496","68159.60"
"6379","Customer 6892","68149.13"
"6380","Customer 2656","68137.14"
"6381","Customer 7282","68129.10"
"6382","Customer 8248","68118.36"
"6383","Customer 3564","68100.19"
"6384","Customer 4659","68097.52"
"6385","Customer 8135","68095.32"
"6386","Customer 6442","68081.25"
"6387","Customer 3621","68074.07"
"6388","Customer 5683","68073.16"
"6389","Customer 6672","68064.17"
"6390","Customer 3179","68056.05"
"6391","Customer 1519","68055.37"
"6392","Customer 4201","68051.36"
"6393","Customer 2543","68044.49"
"6394","Customer 6696","68033.07"
"6395","Customer 1398","68023.57"
"6396","Customer 3427","68014.67"
"6397","Customer 9555","68013.37"
"6398","Customer 3331","68004.90"
"6399","Customer 9754","68000.57"
"6400","Customer 9480","67991.55"
"6401","Customer 5512","67948.13"
"6402","Customer 3791","67944.73"
"6403","Customer 1149","67940.42"
"6404","Customer 6996","67933.08"
"6405","Customer 7770","67921.17"
"6406","Customer 7395","67920.43"
"6407","Customer 7361","67917.87"
"6408","Customer 1302","67913.13"
"6409","Customer 1707","67911.34"
"6410","Customer 1165","67890.65"
"6411","Customer 6930","67881.81"
"6412","Customer 2371","67878.07"
"6413","Customer 8369","67872.80"
"6414","Customer 3401","67872.67"
"6415","Customer 8237","67867.84"
"6416","Customer 24","67853.58"
"6417","Customer 4481","67847.22"
"6418","Customer 1649","67844.20"
"6419","Customer 6620","67823.93"
"6420","Customer 1799","67819.35"
